AirportCode,ClimateZone,SurfaceType,SectionID,Age,PCI,HasRehab
SFO,wet-no-freeze,PCC,106,22,96.66,0
SFO,wet-no-freeze,PCC,106,23,92.02,0
SFO,wet-no-freeze,PCC,106,24,87.74,0
SFO,wet-no-freeze,PCC,106,25,77.23,0
SFO,wet-no-freeze,PCC,106,26,76.04,0
SFO,wet-no-freeze,PCC,106,27,60.89,0
SFO,wet-no-freeze,PCC,106,28,100.0,1
SFO,wet-no-freeze,PCC,106,29,87.3,0
SFO,wet-no-freeze,PCC,106,30,97.28,0
SFO,wet-no-freeze,PCC,107,0,94.38,0
SFO,wet-no-freeze,PCC,107,1,92.85,0
SFO,wet-no-freeze,PCC,107,2,87.82,0
SFO,wet-no-freeze,PCC,107,3,87.11,0
SFO,wet-no-freeze,PCC,107,4,93.0,0
SFO,wet-no-freeze,PCC,107,5,68.23,0
SFO,wet-no-freeze,PCC,107,6,83.18,0
SFO,wet-no-freeze,PCC,107,7,100.0,1
SFO,wet-no-freeze,PCC,107,8,89.22,0
SFO,wet-no-freeze,PCC,107,9,84.48,0
SFO,wet-no-freeze,PCC,107,10,92.87,0
SFO,wet-no-freeze,PCC,107,11,73.66,0
SFO,wet-no-freeze,PCC,107,12,67.3,0
SFO,wet-no-freeze,PCC,107,13,75.04,0
SFO,wet-no-freeze,PCC,107,14,100.0,1
SFO,wet-no-freeze,PCC,107,15,90.42,0
SFO,wet-no-freeze,PCC,107,16,91.52,0
SFO,wet-no-freeze,PCC,107,17,79.03,0
SFO,wet-no-freeze,PCC,107,18,84.92,0
SFO,wet-no-freeze,PCC,107,19,80.42,0
SFO,wet-no-freeze,PCC,107,20,74.26,0
SFO,wet-no-freeze,PCC,107,21,100.0,1
SFO,wet-no-freeze,PCC,107,22,100.0,0
SFO,wet-no-freeze,PCC,107,23,91.35,0
SFO,wet-no-freeze,PCC,107,24,78.75,0
SFO,wet-no-freeze,PCC,107,25,80.66,0
SFO,wet-no-freeze,PCC,107,26,85.31,0
SFO,wet-no-freeze,PCC,107,27,62.75,0
SFO,wet-no-freeze,PCC,107,28,98.19,1
SFO,wet-no-freeze,PCC,107,29,96.3,0
SFO,wet-no-freeze,PCC,107,30,87.27,0
SFO,wet-no-freeze,PCC,108,0,89.42,0
SFO,wet-no-freeze,PCC,108,1,94.37,0
SFO,wet-no-freeze,PCC,108,2,98.09,0
SFO,wet-no-freeze,PCC,108,3,83.1,0
SFO,wet-no-freeze,PCC,108,4,74.7,0
SFO,wet-no-freeze,PCC,108,5,66.5,0
SFO,wet-no-freeze,PCC,108,6,70.18,0
SFO,wet-no-freeze,PCC,108,7,100.0,1
SFO,wet-no-freeze,PCC,108,8,99.8,0
SFO,wet-no-freeze,PCC,108,9,91.29,0
SFO,wet-no-freeze,PCC,108,10,85.16,0
SFO,wet-no-freeze,PCC,108,11,77.08,0
SFO,wet-no-freeze,PCC,108,12,81.34,0
SFO,wet-no-freeze,PCC,108,13,78.03,0
SFO,wet-no-freeze,PCC,108,14,92.27,1
SFO,wet-no-freeze,PCC,108,15,100.0,0
SFO,wet-no-freeze,PCC,108,16,90.83,0
SFO,wet-no-freeze,PCC,108,17,91.46,0
SFO,wet-no-freeze,PCC,108,18,72.68,0
SFO,wet-no-freeze,PCC,108,19,66.68,0
SFO,wet-no-freeze,PCC,108,20,67.29,0
SFO,wet-no-freeze,PCC,108,21,100.0,1
SFO,wet-no-freeze,PCC,108,22,100.0,0
SFO,wet-no-freeze,PCC,108,23,93.35,0
SFO,wet-no-freeze,PCC,108,24,82.65,0
SFO,wet-no-freeze,PCC,108,25,71.85,0
SFO,wet-no-freeze,PCC,108,26,77.69,0
SFO,wet-no-freeze,PCC,108,27,61.28,0
SFO,wet-no-freeze,PCC,108,28,100.0,1
SFO,wet-no-freeze,PCC,108,29,94.09,0
SFO,wet-no-freeze,PCC,108,30,95.95,0
SFO,wet-no-freeze,PCC,109,0,98.17,0
SFO,wet-no-freeze,PCC,109,1,90.34,0
SFO,wet-no-freeze,PCC,109,2,85.37,0
SFO,wet-no-freeze,PCC,109,3,82.52,0
SFO,wet-no-freeze,PCC,109,4,84.14,0
SFO,wet-no-freeze,PCC,109,5,79.61,0
SFO,wet-no-freeze,PCC,109,6,73.54,0
SFO,wet-no-freeze,PCC,109,7,99.17,1
SFO,wet-no-freeze,PCC,109,8,96.04,0
SFO,wet-no-freeze,PCC,109,9,82.64,0
SFO,wet-no-freeze,PCC,109,10,89.74,0
SFO,wet-no-freeze,PCC,109,11,79.43,0
SFO,wet-no-freeze,PCC,109,12,75.7,0
SFO,wet-no-freeze,PCC,109,13,67.96,0
SFO,wet-no-freeze,PCC,109,14,91.03,1
SFO,wet-no-freeze,PCC,109,15,86.91,0
SFO,wet-no-freeze,PCC,109,16,84.12,0
SFO,wet-no-freeze,PCC,109,17,93.37,0
SFO,wet-no-freeze,PCC,109,18,78.06,0
SFO,wet-no-freeze,PCC,109,19,76.53,0
SFO,wet-no-freeze,PCC,109,20,71.34,0
SFO,wet-no-freeze,PCC,109,21,100.0,1
SFO,wet-no-freeze,PCC,109,22,93.38,0
SFO,wet-no-freeze,PCC,109,23,81.28,0
SFO,wet-no-freeze,PCC,109,24,87.95,0
SFO,wet-no-freeze,PCC,109,25,82.79,0
SFO,wet-no-freeze,PCC,109,26,60.63,0
SFO,wet-no-freeze,PCC,109,27,57.05,0
SFO,wet-no-freeze,PCC,109,28,98.6,1
SFO,wet-no-freeze,PCC,109,29,89.9,0
SFO,wet-no-freeze,PCC,109,30,93.09,0
SFO,wet-no-freeze,PCC,110,0,93.33,0
SFO,wet-no-freeze,PCC,110,1,100.0,0
SFO,wet-no-freeze,PCC,110,2,98.03,0
SFO,wet-no-freeze,PCC,110,3,87.66,0
SFO,wet-no-freeze,PCC,110,4,86.85,0
SFO,wet-no-freeze,PCC,110,5,81.73,0
SFO,wet-no-freeze,PCC,110,6,69.03,0
SFO,wet-no-freeze,PCC,110,7,95.92,1
SFO,wet-no-freeze,PCC,110,8,97.37,0
SFO,wet-no-freeze,PCC,110,9,95.26,0
SFO,wet-no-freeze,PCC,110,10,86.67,0
SFO,wet-no-freeze,PCC,110,11,72.21,0
SFO,wet-no-freeze,PCC,110,12,70.75,0
SFO,wet-no-freeze,PCC,110,13,71.18,0
SFO,wet-no-freeze,PCC,110,14,99.62,1
SFO,wet-no-freeze,PCC,110,15,100.0,0
SFO,wet-no-freeze,PCC,110,16,84.51,0
SFO,wet-no-freeze,PCC,110,17,89.97,0
SFO,wet-no-freeze,PCC,110,18,89.45,0
SFO,wet-no-freeze,PCC,110,19,90.05,0
SFO,wet-no-freeze,PCC,110,20,71.08,0
SFO,wet-no-freeze,PCC,110,21,100.0,1
SFO,wet-no-freeze,PCC,110,22,95.95,0
SFO,wet-no-freeze,PCC,110,23,87.19,0
SFO,wet-no-freeze,PCC,110,24,80.93,0
SFO,wet-no-freeze,PCC,110,25,76.54,0
SFO,wet-no-freeze,PCC,110,26,54.74,0
SFO,wet-no-freeze,PCC,110,27,67.38,0
SFO,wet-no-freeze,PCC,110,28,100.0,1
SFO,wet-no-freeze,PCC,110,29,92.83,0
SFO,wet-no-freeze,PCC,110,30,96.92,0
SLC,dry-freeze,AC,111,0,90.17,0
SLC,dry-freeze,AC,111,1,88.36,0
SLC,dry-freeze,AC,111,2,95.64,0
SLC,dry-freeze,AC,111,3,75.2,0
SLC,dry-freeze,AC,111,4,73.79,0
SLC,dry-freeze,AC,111,5,70.33,0
SLC,dry-freeze,AC,111,6,72.02,0
SLC,dry-freeze,AC,111,7,100.0,1
SLC,dry-freeze,AC,111,8,86.46,0
SLC,dry-freeze,AC,111,9,86.78,0
SLC,dry-freeze,AC,111,10,79.76,0
SLC,dry-freeze,AC,111,11,79.27,0
SLC,dry-freeze,AC,111,12,75.91,0
SLC,dry-freeze,AC,111,13,70.31,0
SLC,dry-freeze,AC,111,14,91.12,1
SLC,dry-freeze,AC,111,15,98.12,0
SLC,dry-freeze,AC,111,16,88.8,0
SLC,dry-freeze,AC,111,17,89.99,0
SLC,dry-freeze,AC,111,18,80.89,0
SLC,dry-freeze,AC,111,19,80.58,0
SLC,dry-freeze,AC,111,20,72.97,0
SLC,dry-freeze,AC,111,21,100.0,1
SLC,dry-freeze,AC,111,22,98.29,0
SLC,dry-freeze,AC,111,23,91.33,0
SLC,dry-freeze,AC,111,24,97.63,0
SLC,dry-freeze,AC,111,25,83.64,0
SLC,dry-freeze,AC,111,26,73.95,0
SLC,dry-freeze,AC,111,27,56.96,0
SLC,dry-freeze,AC,111,28,93.56,1
SLC,dry-freeze,AC,111,29,94.89,0
SLC,dry-freeze,AC,111,30,88.09,0
SLC,dry-freeze,AC,112,0,92.33,0
SLC,dry-freeze,AC,112,1,93.46,0
SLC,dry-freeze,AC,112,2,96.38,0
SLC,dry-freeze,AC,112,3,85.92,0
SLC,dry-freeze,AC,112,4,71.67,0
SLC,dry-freeze,AC,112,5,71.59,0
SLC,dry-freeze,AC,112,6,65.21,0
SLC,dry-freeze,AC,112,7,98.06,1
SLC,dry-freeze,AC,112,8,94.86,0
SLC,dry-freeze,AC,112,9,88.07,0
SLC,dry-freeze,AC,112,10,80.13,0
SLC,dry-freeze,AC,112,11,81.62,0
SLC,dry-freeze,AC,112,12,72.51,0
SLC,dry-freeze,AC,112,13,57.59,0
SLC,dry-freeze,AC,112,14,100.0,1
SLC,dry-freeze,AC,112,15,100.0,0
SLC,dry-freeze,AC,112,16,89.12,0
SLC,dry-freeze,AC,112,17,84.57,0
SLC,dry-freeze,AC,112,18,72.91,0
SLC,dry-freeze,AC,112,19,80.0,0
SLC,dry-freeze,AC,112,20,77.3,0
SLC,dry-freeze,AC,112,21,100.0,1
SLC,dry-freeze,AC,112,22,98.65,0
SLC,dry-freeze,AC,112,23,87.86,0
SLC,dry-freeze,AC,112,24,74.33,0
SLC,dry-freeze,AC,112,25,74.97,0
SLC,dry-freeze,AC,112,26,69.69,0
SLC,dry-freeze,AC,112,27,62.18,0
SLC,dry-freeze,AC,112,28,98.91,1
SLC,dry-freeze,AC,112,29,91.23,0
SLC,dry-freeze,AC,112,30,86.19,0
SLC,dry-freeze,AC,113,0,97.62,0
SLC,dry-freeze,AC,113,1,88.95,0
SLC,dry-freeze,AC,113,2,87.63,0
SLC,dry-freeze,AC,113,3,79.52,0
SLC,dry-freeze,AC,113,4,85.46,0
SLC,dry-freeze,AC,113,5,64.63,0
SLC,dry-freeze,AC,113,6,77.56,0
SLC,dry-freeze,AC,113,7,100.0,1
SLC,dry-freeze,AC,113,8,94.5,0
SLC,dry-freeze,AC,113,9,79.2,0
SLC,dry-freeze,AC,113,10,87.44,0
SLC,dry-freeze,AC,113,11,83.66,0
SLC,dry-freeze,AC,113,12,72.48,0
SLC,dry-freeze,AC,113,13,71.53,0
SLC,dry-freeze,AC,113,14,100.0,1
SLC,dry-freeze,AC,113,15,98.44,0
SLC,dry-freeze,AC,113,16,85.31,0
SLC,dry-freeze,AC,113,17,77.35,0
SLC,dry-freeze,AC,113,18,77.49,0
SLC,dry-freeze,AC,113,19,72.11,0
SLC,dry-freeze,AC,113,20,71.48,0
SLC,dry-freeze,AC,113,21,97.32,1
SLC,dry-freeze,AC,113,22,98.59,0
SLC,dry-freeze,AC,113,23,100.0,0
SLC,dry-freeze,AC,113,24,90.38,0
SLC,dry-freeze,AC,113,25,81.85,0
SLC,dry-freeze,AC,113,26,73.61,0
SLC,dry-freeze,AC,113,27,67.54,0
SLC,dry-freeze,AC,113,28,100.0,1
SLC,dry-freeze,AC,113,29,90.71,0
SLC,dry-freeze,AC,113,30,87.53,0
SLC,dry-freeze,AC,114,0,95.15,0
SLC,dry-freeze,AC,114,1,89.78,0
SLC,dry-freeze,AC,114,2,80.83,0
SLC,dry-freeze,AC,114,3,86.3,0
SLC,dry-freeze,AC,114,4,78.28,0
SLC,dry-freeze,AC,114,5,77.26,0
SLC,dry-freeze,AC,114,6,67.93,0
SLC,dry-freeze,AC,114,7,100.0,1
SLC,dry-freeze,AC,114,8,91.71,0
SLC,dry-freeze,AC,114,9,99.86,0
SLC,dry-freeze,AC,114,10,78.81,0
SLC,dry-freeze,AC,114,11,85.79,0
SLC,dry-freeze,AC,114,12,82.97,0
SLC,dry-freeze,AC,114,13,70.56,0
SLC,dry-freeze,AC,114,14,100.0,1
SLC,dry-freeze,AC,114,15,100.0,0
SLC,dry-freeze,AC,114,16,79.0,0
SLC,dry-freeze,AC,114,17,87.79,0
SLC,dry-freeze,AC,114,18,67.12,0
SLC,dry-freeze,AC,114,19,67.19,0
SLC,dry-freeze,AC,114,20,74.27,0
SLC,dry-freeze,AC,114,21,97.09,1
SLC,dry-freeze,AC,114,22,87.84,0
SLC,dry-freeze,AC,114,23,85.17,0
SLC,dry-freeze,AC,114,24,89.05,0
SLC,dry-freeze,AC,114,25,63.86,0
SLC,dry-freeze,AC,114,26,61.56,0
SLC,dry-freeze,AC,114,27,66.64,0
SLC,dry-freeze,AC,114,28,100.0,1
SLC,dry-freeze,AC,114,29,92.99,0
SLC,dry-freeze,AC,114,30,79.04,0
SLC,dry-freeze,AC,115,0,100.0,0
SLC,dry-freeze,AC,115,1,100.0,0
SLC,dry-freeze,AC,115,2,90.38,0
SLC,dry-freeze,AC,115,3,77.58,0
SLC,dry-freeze,AC,115,4,76.99,0
SLC,dry-freeze,AC,115,5,70.27,0
SLC,dry-freeze,AC,115,6,67.0,0
SLC,dry-freeze,AC,115,7,100.0,1
SLC,dry-freeze,AC,115,8,98.67,0
SLC,dry-freeze,AC,115,9,83.4,0
SLC,dry-freeze,AC,115,10,92.39,0
SLC,dry-freeze,AC,115,11,80.99,0
SLC,dry-freeze,AC,115,12,79.35,0
SLC,dry-freeze,AC,115,13,76.17,0
SLC,dry-freeze,AC,115,14,94.44,1
SLC,dry-freeze,AC,115,15,92.24,0
SLC,dry-freeze,AC,115,16,82.91,0
SLC,dry-freeze,AC,115,17,73.87,0
SLC,dry-freeze,AC,115,18,78.28,0
SLC,dry-freeze,AC,115,19,81.46,0
SLC,dry-freeze,AC,115,20,54.48,0
SLC,dry-freeze,AC,115,21,99.84,1
SLC,dry-freeze,AC,115,22,94.96,0
SLC,dry-freeze,AC,115,23,85.77,0
SLC,dry-freeze,AC,115,24,77.07,0
SLC,dry-freeze,AC,115,25,66.15,0
SLC,dry-freeze,AC,115,26,65.95,0
SLC,dry-freeze,AC,115,27,53.13,0
SLC,dry-freeze,AC,115,28,89.05,1
SLC,dry-freeze,AC,115,29,100.0,0
SLC,dry-freeze,AC,115,30,93.99,0
SLC,dry-freeze,PCC,116,0,96.7,0
SLC,dry-freeze,PCC,116,1,94.32,0
SLC,dry-freeze,PCC,116,2,95.47,0
SLC,dry-freeze,PCC,116,3,87.43,0
SLC,dry-freeze,PCC,116,4,85.39,0
SLC,dry-freeze,PCC,116,5,74.29,0
SLC,dry-freeze,PCC,116,6,77.89,0
SLC,dry-freeze,PCC,116,7,100.0,1
SLC,dry-freeze,PCC,116,8,96.43,0
SLC,dry-freeze,PCC,116,9,84.97,0
SLC,dry-freeze,PCC,116,10,88.64,0
SLC,dry-freeze,PCC,116,11,79.98,0
SLC,dry-freeze,PCC,116,12,76.15,0
SLC,dry-freeze,PCC,116,13,69.78,0
SLC,dry-freeze,PCC,116,14,94.67,1
SLC,dry-freeze,PCC,116,15,100.0,0
SLC,dry-freeze,PCC,116,16,93.33,0
SLC,dry-freeze,PCC,116,17,91.08,0
SLC,dry-freeze,PCC,116,18,71.99,0
SLC,dry-freeze,PCC,116,19,74.36,0
SLC,dry-freeze,PCC,116,20,62.45,0
SLC,dry-freeze,PCC,116,21,96.52,1
SLC,dry-freeze,PCC,116,22,90.58,0
SLC,dry-freeze,PCC,116,23,96.28,0
SLC,dry-freeze,PCC,116,24,83.12,0
SLC,dry-freeze,PCC,116,25,85.05,0
SLC,dry-freeze,PCC,116,26,76.86,0
SLC,dry-freeze,PCC,116,27,81.74,0
SLC,dry-freeze,PCC,116,28,92.6,1
SLC,dry-freeze,PCC,116,29,100.0,0
SLC,dry-freeze,PCC,116,30,96.15,0
SLC,dry-freeze,PCC,117,0,90.74,0
SLC,dry-freeze,PCC,117,1,95.92,0
SLC,dry-freeze,PCC,117,2,90.43,0
SLC,dry-freeze,PCC,117,3,82.11,0
SLC,dry-freeze,PCC,117,4,75.83,0
SLC,dry-freeze,PCC,117,5,73.44,0
SLC,dry-freeze,PCC,117,6,82.35,0
SLC,dry-freeze,PCC,117,7,100.0,1
SLC,dry-freeze,PCC,117,8,97.79,0
SLC,dry-freeze,PCC,117,9,83.9,0
SLC,dry-freeze,PCC,117,10,81.4,0
SLC,dry-freeze,PCC,117,11,84.99,0
SLC,dry-freeze,PCC,117,12,69.16,0
SLC,dry-freeze,PCC,117,13,70.25,0
SLC,dry-freeze,PCC,117,14,100.0,1
SLC,dry-freeze,PCC,117,15,95.64,0
SLC,dry-freeze,PCC,117,16,88.46,0
SLC,dry-freeze,PCC,117,17,87.98,0
SLC,dry-freeze,PCC,117,18,83.05,0
SLC,dry-freeze,PCC,117,19,79.76,0
SLC,dry-freeze,PCC,117,20,64.33,0
SLC,dry-freeze,PCC,117,21,98.58,1
SLC,dry-freeze,PCC,117,22,100.0,0
SLC,dry-freeze,PCC,117,23,92.52,0
SLC,dry-freeze,PCC,117,24,76.65,0
SLC,dry-freeze,PCC,117,25,80.16,0
SLC,dry-freeze,PCC,117,26,62.49,0
SLC,dry-freeze,PCC,117,27,68.4,0
SLC,dry-freeze,PCC,117,28,100.0,1
SLC,dry-freeze,PCC,117,29,90.46,0
SLC,dry-freeze,PCC,117,30,83.81,0
SLC,dry-freeze,PCC,118,0,98.91,0
SLC,dry-freeze,PCC,118,1,82.38,0
SLC,dry-freeze,PCC,118,2,81.52,0
SLC,dry-freeze,PCC,118,3,82.44,0
SLC,dry-freeze,PCC,118,4,72.26,0
SLC,dry-freeze,PCC,118,5,71.64,0
SLC,dry-freeze,PCC,118,6,73.33,0
SLC,dry-freeze,PCC,118,7,100.0,1
SLC,dry-freeze,PCC,118,8,96.85,0
SLC,dry-freeze,PCC,118,9,90.81,0
SLC,dry-freeze,PCC,118,10,88.51,0
SLC,dry-freeze,PCC,118,11,80.08,0
SLC,dry-freeze,PCC,118,12,80.4,0
SLC,dry-freeze,PCC,118,13,72.39,0
SLC,dry-freeze,PCC,118,14,99.09,1
SLC,dry-freeze,PCC,118,15,88.78,0
SLC,dry-freeze,PCC,118,16,87.27,0
SLC,dry-freeze,PCC,118,17,79.43,0
SLC,dry-freeze,PCC,118,18,73.14,0
SLC,dry-freeze,PCC,118,19,73.4,0
SLC,dry-freeze,PCC,118,20,67.41,0
SLC,dry-freeze,PCC,118,21,100.0,1
SLC,dry-freeze,PCC,118,22,93.29,0
SLC,dry-freeze,PCC,118,23,90.76,0
SLC,dry-freeze,PCC,118,24,86.01,0
SLC,dry-freeze,PCC,118,25,79.5,0
SLC,dry-freeze,PCC,118,26,69.19,0
SLC,dry-freeze,PCC,118,27,70.48,0
SLC,dry-freeze,PCC,118,28,100.0,1
SLC,dry-freeze,PCC,118,29,94.6,0
SLC,dry-freeze,PCC,118,30,77.82,0
SLC,dry-freeze,PCC,119,0,98.12,0
SLC,dry-freeze,PCC,119,1,100.0,0
SLC,dry-freeze,PCC,119,2,85.79,0
SLC,dry-freeze,PCC,119,3,80.58,0
SLC,dry-freeze,PCC,119,4,83.46,0
SLC,dry-freeze,PCC,119,5,77.63,0
SLC,dry-freeze,PCC,119,6,77.09,0
SLC,dry-freeze,PCC,119,7,93.71,1
SLC,dry-freeze,PCC,119,8,98.45,0
SLC,dry-freeze,PCC,119,9,94.15,0
SLC,dry-freeze,PCC,119,10,86.48,0
SLC,dry-freeze,PCC,119,11,85.76,0
SLC,dry-freeze,PCC,119,12,84.47,0
SLC,dry-freeze,PCC,119,13,77.39,0
SLC,dry-freeze,PCC,119,14,94.28,1
SLC,dry-freeze,PCC,119,15,97.74,0
SLC,dry-freeze,PCC,119,16,87.78,0
SLC,dry-freeze,PCC,119,17,82.81,0
SLC,dry-freeze,PCC,119,18,78.78,0
SLC,dry-freeze,PCC,119,19,73.07,0
SLC,dry-freeze,PCC,119,20,76.73,0
SLC,dry-freeze,PCC,119,21,99.58,1
SLC,dry-freeze,PCC,119,22,87.85,0
SLC,dry-freeze,PCC,119,23,84.97,0
SLC,dry-freeze,PCC,119,24,84.33,0
SLC,dry-freeze,PCC,119,25,82.51,0
SLC,dry-freeze,PCC,119,26,73.35,0
SLC,dry-freeze,PCC,119,27,60.24,0
SLC,dry-freeze,PCC,119,28,100.0,1
SLC,dry-freeze,PCC,119,29,97.33,0
SLC,dry-freeze,PCC,119,30,97.42,0
SLC,dry-freeze,PCC,120,0,94.07,0
SLC,dry-freeze,PCC,120,1,94.31,0
SLC,dry-freeze,PCC,120,2,90.03,0
SLC,dry-freeze,PCC,120,3,87.4,0
SLC,dry-freeze,PCC,120,4,82.94,0
SLC,dry-freeze,PCC,120,5,78.54,0
SLC,dry-freeze,PCC,120,6,69.24,0
SLC,dry-freeze,PCC,120,7,97.14,1
SLC,dry-freeze,PCC,120,8,98.19,0
SLC,dry-freeze,PCC,120,9,96.87,0
SLC,dry-freeze,PCC,120,10,85.93,0
SLC,dry-freeze,PCC,120,11,86.63,0
SLC,dry-freeze,PCC,120,12,84.52,0
SLC,dry-freeze,PCC,120,13,69.8,0
SLC,dry-freeze,PCC,120,14,95.82,1
SLC,dry-freeze,PCC,120,15,94.3,0
SLC,dry-freeze,PCC,120,16,90.95,0
SLC,dry-freeze,PCC,120,17,80.48,0
SLC,dry-freeze,PCC,120,18,85.41,0
SLC,dry-freeze,PCC,120,19,75.24,0
SLC,dry-freeze,PCC,120,20,67.93,0
SLC,dry-freeze,PCC,120,21,92.82,1
SLC,dry-freeze,PCC,120,22,88.77,0
SLC,dry-freeze,PCC,120,23,92.86,0
SLC,dry-freeze,PCC,120,24,77.08,0
SLC,dry-freeze,PCC,120,25,85.43,0
SLC,dry-freeze,PCC,120,26,73.57,0
SLC,dry-freeze,PCC,120,27,83.7,0
SLC,dry-freeze,PCC,120,28,100.0,1
SLC,dry-freeze,PCC,120,29,94.1,0
SLC,dry-freeze,PCC,120,30,87.7,0
LGA,wet-freeze,AC,121,0,98.29,0
LGA,wet-freeze,AC,121,1,98.0,0
LGA,wet-freeze,AC,121,2,78.17,0
LGA,wet-freeze,AC,121,3,71.36,0
LGA,wet-freeze,AC,121,4,70.46,0
LGA,wet-freeze,AC,121,5,70.22,0
LGA,wet-freeze,AC,121,6,63.54,0
LGA,wet-freeze,AC,121,7,100.0,1
LGA,wet-freeze,AC,121,8,88.12,0
LGA,wet-freeze,AC,121,9,76.37,0
LGA,wet-freeze,AC,121,10,85.97,0
LGA,wet-freeze,AC,121,11,71.08,0
LGA,wet-freeze,AC,121,12,58.98,0
LGA,wet-freeze,AC,121,13,62.01,0
LGA,wet-freeze,AC,121,14,100.0,1
LGA,wet-freeze,AC,121,15,94.54,0
LGA,wet-freeze,AC,121,16,87.26,0
LGA,wet-freeze,AC,121,17,83.29,0
LGA,wet-freeze,AC,121,18,78.46,0
LGA,wet-freeze,AC,121,19,66.57,0
LGA,wet-freeze,AC,121,20,63.39,0
LGA,wet-freeze,AC,121,21,100.0,1
LGA,wet-freeze,AC,121,22,96.5,0
LGA,wet-freeze,AC,121,23,88.04,0
LGA,wet-freeze,AC,121,24,76.96,0
LGA,wet-freeze,AC,121,25,74.26,0
LGA,wet-freeze,AC,121,26,56.31,0
LGA,wet-freeze,AC,121,27,59.54,0
LGA,wet-freeze,AC,121,28,100.0,1
LGA,wet-freeze,AC,121,29,84.6,0
LGA,wet-freeze,AC,121,30,81.81,0
LGA,wet-freeze,AC,122,0,95.19,0
LGA,wet-freeze,AC,122,1,93.37,0
LGA,wet-freeze,AC,122,2,78.26,0
LGA,wet-freeze,AC,122,3,73.77,0
LGA,wet-freeze,AC,122,4,64.52,0
LGA,wet-freeze,AC,122,5,71.86,0
LGA,wet-freeze,AC,122,6,77.92,0
LGA,wet-freeze,AC,122,7,100.0,1
LGA,wet-freeze,AC,122,8,93.01,0
LGA,wet-freeze,AC,122,9,88.07,0
LGA,wet-freeze,AC,122,10,82.52,0
LGA,wet-freeze,AC,122,11,72.25,0
LGA,wet-freeze,AC,122,12,75.82,0
LGA,wet-freeze,AC,122,13,69.41,0
LGA,wet-freeze,AC,122,14,100.0,1
LGA,wet-freeze,AC,122,15,89.82,0
LGA,wet-freeze,AC,122,16,94.04,0
LGA,wet-freeze,AC,122,17,85.77,0
LGA,wet-freeze,AC,122,18,72.3,0
LGA,wet-freeze,AC,122,19,74.88,0
LGA,wet-freeze,AC,122,20,62.54,0
LGA,wet-freeze,AC,122,21,96.09,1
LGA,wet-freeze,AC,122,22,90.59,0
LGA,wet-freeze,AC,122,23,77.25,0
LGA,wet-freeze,AC,122,24,82.0,0
LGA,wet-freeze,AC,122,25,62.13,0
LGA,wet-freeze,AC,122,26,58.14,0
LGA,wet-freeze,AC,122,27,45.17,0
LGA,wet-freeze,AC,122,28,99.57,1
LGA,wet-freeze,AC,122,29,94.11,0
LGA,wet-freeze,AC,122,30,84.16,0
LGA,wet-freeze,AC,123,0,89.98,0
LGA,wet-freeze,AC,123,1,82.77,0
LGA,wet-freeze,AC,123,2,86.72,0
LGA,wet-freeze,AC,123,3,77.82,0
LGA,wet-freeze,AC,123,4,79.49,0
LGA,wet-freeze,AC,123,5,66.98,0
LGA,wet-freeze,AC,123,6,69.26,0
LGA,wet-freeze,AC,123,7,100.0,1
LGA,wet-freeze,AC,123,8,98.97,0
LGA,wet-freeze,AC,123,9,89.01,0
LGA,wet-freeze,AC,123,10,86.63,0
LGA,wet-freeze,AC,123,11,76.79,0
LGA,wet-freeze,AC,123,12,72.83,0
LGA,wet-freeze,AC,123,13,66.65,0
LGA,wet-freeze,AC,123,14,99.18,1
LGA,wet-freeze,AC,123,15,94.03,0
LGA,wet-freeze,AC,123,16,80.66,0
LGA,wet-freeze,AC,123,17,74.61,0
LGA,wet-freeze,AC,123,18,66.11,0
LGA,wet-freeze,AC,123,19,60.61,0
LGA,wet-freeze,AC,123,20,55.88,0
LGA,wet-freeze,AC,123,21,100.0,1
LGA,wet-freeze,AC,123,22,91.31,0
LGA,wet-freeze,AC,123,23,92.83,0
LGA,wet-freeze,AC,123,24,82.58,0
LGA,wet-freeze,AC,123,25,67.56,0
LGA,wet-freeze,AC,123,26,72.81,0
LGA,wet-freeze,AC,123,27,67.04,0
LGA,wet-freeze,AC,123,28,95.03,1
LGA,wet-freeze,AC,123,29,93.64,0
LGA,wet-freeze,AC,123,30,82.03,0
LGA,wet-freeze,AC,124,0,95.14,0
LGA,wet-freeze,AC,124,1,82.89,0
LGA,wet-freeze,AC,124,2,75.91,0
LGA,wet-freeze,AC,124,3,75.93,0
LGA,wet-freeze,AC,124,4,72.98,0
LGA,wet-freeze,AC,124,5,69.03,0
LGA,wet-freeze,AC,124,6,61.74,0
LGA,wet-freeze,AC,124,7,98.0,1
LGA,wet-freeze,AC,124,8,96.56,0
LGA,wet-freeze,AC,124,9,91.92,0
LGA,wet-freeze,AC,124,10,88.51,0
LGA,wet-freeze,AC,124,11,77.24,0
LGA,wet-freeze,AC,124,12,82.54,0
LGA,wet-freeze,AC,124,13,64.55,0
LGA,wet-freeze,AC,124,14,100.0,1
LGA,wet-freeze,AC,124,15,99.3,0
LGA,wet-freeze,AC,124,16,91.0,0
LGA,wet-freeze,AC,124,17,80.66,0
LGA,wet-freeze,AC,124,18,73.77,0
LGA,wet-freeze,AC,124,19,77.38,0
LGA,wet-freeze,AC,124,20,59.64,0
LGA,wet-freeze,AC,124,21,95.15,1
